"Ano","Espécie","Anos de Serviço do Segurado","Sexo","Clientela","Qte Benefícios Concedidos","Vlr Benefícios Concedidos (R$)","Vlr Benef Concedidos (Mil R$)"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3","14104,40","14,10"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","2","9611,23","9,61"
"2015","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Urbana","1421","2821651,97","2821,65"
"2015","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Rural","2","1576,00","1,58"
"2015","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Rural","6","5409,62","5,41"
"2015","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Rural","8","6304,00","6,30"
"2015","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Rural","39","32421,27","32,42"
"2015","42-Ap Tempo Contrib Lops","34 Anos","Masculino","Rural","198","160663,67","160,66"
"2015","42-Ap Tempo Contrib Lops","35 Anos","Masculino","Rural","680","642486,69","642,49"
"2015","42-Ap Tempo Contrib Lops","36 Anos","Masculino","Rural","170","173856,91","173,86"
"2015","42-Ap Tempo Contrib Lops","37 Anos","Masculino","Rural","77","75215,25","75,22"
"2015","42-Ap Tempo Contrib Lops","38 Anos","Masculino","Rural","60","62957,91","62,96"
"2015","42-Ap Tempo Contrib Lops","39 Anos","Masculino","Rural","38","40675,72","40,68"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","26","31129,90","31,13"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","14","14806,50","14,81"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","8","10159,66","10,16"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","6","7946,96","7,95"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","4","4630,28","4,63"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","1","1230,85","1,23"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","2","1982,60","1,98"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","1","2383,70","2,38"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","1","788,00","0,79"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","1","820,30","0,82"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Rural","1","1483,80","1,48"
"2015","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Rural","26","21011,23","21,01"
"2015","42-Ap Tempo Contrib Lops","25 Anos","Feminino","Urbana","110","196920,94","196,92"
"2015","42-Ap Tempo Contrib Lops","26 Anos","Feminino","Urbana","313","344032,37","344,03"
"2015","42-Ap Tempo Contrib Lops","27 Anos","Feminino","Urbana","1066","951218,32","951,22"
"2015","42-Ap Tempo Contrib Lops","28 Anos","Feminino","Urbana","3638","3349934,81","3349,93"
"2015","42-Ap Tempo Contrib Lops","29 Anos","Feminino","Urbana","9539","8057580,73","8057,58"
"2015","42-Ap Tempo Contrib Lops","30 Anos","Feminino","Urbana","50086","81182284,55","81182,28"
"2015","42-Ap Tempo Contrib Lops","31 Anos","Feminino","Urbana","10980","20583403,12","20583,40"
"2015","42-Ap Tempo Contrib Lops","32 Anos","Feminino","Urbana","7331","15736187,29","15736,19"
"2015","42-Ap Tempo Contrib Lops","33 Anos","Feminino","Urbana","5529","13397629,95","13397,63"
"2015","42-Ap Tempo Contrib Lops","34 Anos","Feminino","Urbana","3940","10307950,60","10307,95"
"2015","42-Ap Tempo Contrib Lops","35 Anos","Feminino","Urbana","3205","8681632,43","8681,63"
"2015","42-Ap Tempo Contrib Lops","36 Anos","Feminino","Urbana","1950","5474614,91","5474,61"
"2015","42-Ap Tempo Contrib Lops","37 Anos","Feminino","Urbana","1322","3861260,86","3861,26"
"2015","42-Ap Tempo Contrib Lops","38 Anos","Feminino","Urbana","831","2478289,95","2478,29"
"2015","42-Ap Tempo Contrib Lops","39 Anos","Feminino","Urbana","547","1738722,22","1738,72"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","300","936331,19","936,33"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","168","514671,34","514,67"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","81","258265,14","258,27"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","79","232508,61","232,51"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","44","138349,78","138,35"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","18","61724,75","61,72"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","10","28464,89","28,46"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","8","30404,16","30,40"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","5","21428,06","21,43"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","3","14274,61","14,27"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","4","18937,99","18,94"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","5","14019,30","14,02"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","5","20717,29","20,72"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","2","6730,30","6,73"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Urbana","1","2074,01","2,07"
"2015","42-Ap Tempo Contrib Lops","Ignorado","Feminino","Urbana","352","514079,28","514,08"
"2015","42-Ap Tempo Contrib Lops","27 Anos","Feminino","Rural","4","3152,00","3,15"
"2015","42-Ap Tempo Contrib Lops","28 Anos","Feminino","Rural","3","2364,00","2,36"
"2015","42-Ap Tempo Contrib Lops","29 Anos","Feminino","Rural","8","6433,23","6,43"
"2015","42-Ap Tempo Contrib Lops","30 Anos","Feminino","Rural","42","36408,72","36,41"
"2015","42-Ap Tempo Contrib Lops","31 Anos","Feminino","Rural","11","9057,26","9,06"
"2015","42-Ap Tempo Contrib Lops","32 Anos","Feminino","Rural","2","1862,04","1,86"
"2015","42-Ap Tempo Contrib Lops","33 Anos","Feminino","Rural","8","7632,56","7,63"
"2015","42-Ap Tempo Contrib Lops","34 Anos","Feminino","Rural","2","1846,28","1,85"
"2015","42-Ap Tempo Contrib Lops","35 Anos","Feminino","Rural","3","2583,85","2,58"
"2015","42-Ap Tempo Contrib Lops","36 Anos","Feminino","Rural","2","1576,00","1,58"
"2015","42-Ap Tempo Contrib Lops","38 Anos","Feminino","Rural","1","788,00","0,79"
"2015","42-Ap Tempo Contrib Lops","39 Anos","Feminino","Rural","2","1576,00","1,58"
"2015","42-Ap Tempo Contrib Lops","40 Anos e Mais","Feminino","Rural","1","788,00","0,79"
"2015","42-Ap Tempo Contrib Lops","Ignorado","Feminino","Rural","6","4496,32","4,50"
"2015","46-Ap Tempo Contrib Especial","Até 15 Anos","Masculino","Urbana","257","734009,17","734,01"
"2015","46-Ap Tempo Contrib Especial","16 Anos","Masculino","Urbana","45","135601,99","135,60"
"2015","46-Ap Tempo Contrib Especial","17 Anos","Masculino","Urbana","30","96009,01","96,01"
"2015","46-Ap Tempo Contrib Especial","18 Anos","Masculino","Urbana","32","99432,87","99,43"
"2015","46-Ap Tempo Contrib Especial","19 Anos","Masculino","Urbana","44","152611,79","152,61"
"2015","46-Ap Tempo Contrib Especial","20 Anos","Masculino","Urbana","47","150096,50","150,10"
"2015","46-Ap Tempo Contrib Especial","21 Anos","Masculino","Urbana","24","90013,15","90,01"
"2015","46-Ap Tempo Contrib Especial","22 Anos","Masculino","Urbana","25","86336,33","86,34"
"2015","46-Ap Tempo Contrib Especial","23 Anos","Masculino","Urbana","14","47347,72","47,35"
"2015","46-Ap Tempo Contrib Especial","24 Anos","Masculino","Urbana","23","78981,17","78,98"
"2015","46-Ap Tempo Contrib Especial","25 Anos","Masculino","Urbana","7173","23433081,26","23433,08"
"2015","46-Ap Tempo Contrib Especial","26 Anos","Masculino","Urbana","2587","8448615,54","8448,62"
"2015","46-Ap Tempo Contrib Especial","27 Anos","Masculino","Urbana","1637","5403107,06","5403,11"
"2015","46-Ap Tempo Contrib Especial","28 Anos","Masculino","Urbana","1024","3431125,53","3431,13"
"2015","46-Ap Tempo Contrib Especial","29 Anos","Masculino","Urbana","710","2316892,93","2316,89"
"2015","46-Ap Tempo Contrib Especial","30 Anos","Masculino","Urbana","409","1324427,00","1324,43"
"2015","46-Ap Tempo Contrib Especial","31 Anos","Masculino","Urbana","258","837580,71","837,58"
"2015","46-Ap Tempo Contrib Especial","32 Anos","Masculino","Urbana","155","501597,63","501,60"
"2015","46-Ap Tempo Contrib Especial","33 Anos","Masculino","Urbana","109","371987,62","371,99"
"2015","46-Ap Tempo Contrib Especial","34 Anos","Masculino","Urbana","45","163169,40","163,17"
"2015","46-Ap Tempo Contrib Especial","35 Anos","Masculino","Urbana","37","126657,47","126,66"
"2015","46-Ap Tempo Contrib Especial","36 Anos","Masculino","Urbana","17","63213,28","63,21"
"2015","46-Ap Tempo Contrib Especial","37 Anos","Masculino","Urbana","7","22602,97","22,60"
"2015","46-Ap Tempo Contrib Especial","38 Anos","Masculino","Urbana","2","3421,49","3,42"
"2015","46-Ap Tempo Contrib Especial","39 Anos","Masculino","Urbana","4","14201,31","14,20"
"2015","46-Ap Tempo Contrib Especial","40 Anos e Mais","Masculino","Urbana","2","5791,00","5,79"
"2015","46-Ap Tempo Contrib Especial","40 Anos e Mais","Masculino","Urbana","1","4287,50","4,29"
"2015","46-Ap Tempo Contrib Especial","40 Anos e Mais","Masculino","Urbana","1","4411,22","4,41"
"2015","46-Ap Tempo Contrib Especial","40 Anos e Mais","Masculino","Urbana","2","4824,92","4,82"
"2015","46-Ap Tempo Contrib Especial","40 Anos e Mais","Masculino","Urbana","1","4592,46","4,59"
"2015","46-Ap Tempo Contrib Especial","Ignorado","Masculino","Urbana","496","1530268,91","1530,27"
"2015","46-Ap Tempo Contrib Especial","Até 15 Anos","Feminino","Urbana","3","8464,69","8,46"
"2015","46-Ap Tempo Contrib Especial","16 Anos","Feminino","Urbana","1","3234,74","3,23"
"2015","46-Ap Tempo Contrib Especial","17 Anos","Feminino","Urbana","2","8193,62","8,19"
"2015","46-Ap Tempo Contrib Especial","18 Anos","Feminino","Urbana","1","1274,98","1,27"
"2015","46-Ap Tempo Contrib Especial","20 Anos","Feminino","Urbana","4","6828,79","6,83"
"2015","46-Ap Tempo Contrib Especial","21 Anos","Feminino","Urbana","4","9344,87","9,34"
"2015","46-Ap Tempo Contrib Especial","22 Anos","Feminino","Urbana","1","4187,43","4,19"
"2015","46-Ap Tempo Contrib Especial","23 Anos","Feminino","Urbana","2","5399,36","5,40"
"2015","46-Ap Tempo Contrib Especial","24 Anos","Feminino","Urbana","1","788,00","0,79"
"2015","46-Ap Tempo Contrib Especial","25 Anos","Feminino","Urbana","1013","2358162,99","2358,16"
"2015","46-Ap Tempo Contrib Especial","26 Anos","Feminino","Urbana","267","617718,48","617,72"
"2015","46-Ap Tempo Contrib Especial","27 Anos","Feminino","Urbana","148","357491,42","357,49"
"2015","46-Ap Tempo Contrib Especial","28 Anos","Feminino","Urbana","64","170330,63","170,33"
"2015","46-Ap Tempo Contrib Especial","29 Anos","Feminino","Urbana","40","103630,51","103,63"
"2015","46-Ap Tempo Contrib Especial","30 Anos","Feminino","Urbana","27","68176,09","68,18"
"2015","46-Ap Tempo Contrib Especial","31 Anos","Feminino","Urbana","10","21728,26","21,73"
"2015","46-Ap Tempo Contrib Especial","32 Anos","Feminino","Urbana","6","19075,88","19,08"
"2015","46-Ap Tempo Contrib Especial","33 Anos","Feminino","Urbana","4","10137,61","10,14"
"2015","46-Ap Tempo Contrib Especial","34 Anos","Feminino","Urbana","6","13043,74","13,04"
"2015","46-Ap Tempo Contrib Especial","35 Anos","Feminino","Urbana","1","1100,83","1,10"
"2015","46-Ap Tempo Contrib Especial","36 Anos","Feminino","Urbana","2","4310,35","4,31"
"2015","46-Ap Tempo Contrib Especial","39 Anos","Feminino","Urbana","2","4642,88","4,64"
"2015","46-Ap Tempo Contrib Especial","40 Anos e Mais","Feminino","Urbana","1","3956,54","3,96"
"2015","46-Ap Tempo Contrib Especial","40 Anos e Mais","Feminino","Urbana","1","4635,80","4,64"
"2015","46-Ap Tempo Contrib Especial","Ignorado","Feminino","Urbana","102","223273,86","223,27"
"2015","Outras Ap Tempo Contrib","30 Anos","Masculino","Urbana","239","553855,97","553,86"
"2015","Outras Ap Tempo Contrib","31 Anos","Masculino","Urbana","47","105002,43","105,00"
"2015","Outras Ap Tempo Contrib","32 Anos","Masculino","Urbana","43","91921,20","91,92"
"2015","Outras Ap Tempo Contrib","33 Anos","Masculino","Urbana","29","84796,57","84,80"
"2015","Outras Ap Tempo Contrib","34 Anos","Masculino","Urbana","9","24010,34","24,01"
"2015","Outras Ap Tempo Contrib","35 Anos","Masculino","Urbana","11","33740,54","33,74"
"2015","Outras Ap Tempo Contrib","36 Anos","Masculino","Urbana","10","30662,63","30,66"
"2015","Outras Ap Tempo Contrib","37 Anos","Masculino","Urbana","7","18465,97","18,47"
"2015","Outras Ap Tempo Contrib","38 Anos","Masculino","Urbana","1","2170,15","2,17"
"2015","Outras Ap Tempo Contrib","39 Anos","Masculino","Urbana","3","10378,74","10,38"
"2015","Outras Ap Tempo Contrib","40 Anos e Mais","Masculino","Urbana","1","1761,96","1,76"
"2015","Outras Ap Tempo Contrib","40 Anos e Mais","Masculino","Urbana","1","4609,80","4,61"
"2015","Outras Ap Tempo Contrib","Ignorado","Masculino","Urbana","2","5029,79","5,03"
"2015","Outras Ap Tempo Contrib","25 Anos","Feminino","Urbana","3840","5908482,95","5908,48"
"2015","Outras Ap Tempo Contrib","26 Anos","Feminino","Urbana","1126","1804686,18","1804,69"
"2015","Outras Ap Tempo Contrib","27 Anos","Feminino","Urbana","897","1550650,98","1550,65"
"2015","Outras Ap Tempo Contrib","28 Anos","Feminino","Urbana","733","1357756,87","1357,76"
"2015","Outras Ap Tempo Contrib","29 Anos","Feminino","Urbana","584","1159890,22","1159,89"
"2015","Outras Ap Tempo Contrib","30 Anos","Feminino","Urbana","570","1202154,82","1202,15"
"2015","Outras Ap Tempo Contrib","31 Anos","Feminino","Urbana","371","808280,92","808,28"
"2015","Outras Ap Tempo Contrib","32 Anos","Feminino","Urbana","404","878302,39","878,30"
"2015","Outras Ap Tempo Contrib","33 Anos","Feminino","Urbana","302","665724,90","665,72"
"2015","Outras Ap Tempo Contrib","34 Anos","Feminino","Urbana","177","398492,43","398,49"
"2015","Outras Ap Tempo Contrib","35 Anos","Feminino","Urbana","121","282110,63","282,11"
"2015","Outras Ap Tempo Contrib","36 Anos","Feminino","Urbana","75","167314,18","167,31"
"2015","Outras Ap Tempo Contrib","37 Anos","Feminino","Urbana","62","136519,20","136,52"
"2015","Outras Ap Tempo Contrib","38 Anos","Feminino","Urbana","53","120325,04","120,33"
"2015","Outras Ap Tempo Contrib","39 Anos","Feminino","Urbana","22","62164,45","62,16"
"2015","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","16","39645,80","39,65"
"2015","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","6","16235,13","16,24"
"2015","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","4","17428,18","17,43"
"2015","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","2","5054,22","5,05"
"2015","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","2","3081,08","3,08"
"2015","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","1","4663,38","4,66"
"2015","Outras Ap Tempo Contrib","40 Anos e Mais","Feminino","Urbana","1","4833,59","4,83"
"2015","Outras Ap Tempo Contrib","Ignorado","Feminino","Urbana","32","33797,27","33,80"
"2016","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Urbana","512","1314264,16","1314,26"
"2016","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Urbana","801","1395806,72","1395,81"
"2016","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Urbana","1884","2573207,12","2573,21"
"2016","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Urbana","5364","7619600,08","7619,60"
"2016","42-Ap Tempo Contrib Lops","34 Anos","Masculino","Urbana","9006","10647392,25","10647,39"
"2016","42-Ap Tempo Contrib Lops","35 Anos","Masculino","Urbana","127300","277860488,28","277860,49"
"2016","42-Ap Tempo Contrib Lops","36 Anos","Masculino","Urbana","35281","84105497,50","84105,50"
"2016","42-Ap Tempo Contrib Lops","37 Anos","Masculino","Urbana","22111","56764950,36","56764,95"
"2016","42-Ap Tempo Contrib Lops","38 Anos","Masculino","Urbana","15269","42322725,92","42322,73"
"2016","42-Ap Tempo Contrib Lops","39 Anos","Masculino","Urbana","10528","30915502,96","30915,50"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","7246","22452175,58","22452,18"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","4872","15707737,57","15707,74"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3246","10987060,94","10987,06"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","2137","7481364,97","7481,36"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1509","5413172,16","5413,17"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1037","3877893,36","3877,89"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","705","2708156,88","2708,16"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","431","1647413,68","1647,41"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","308","1241628,96","1241,63"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","245","1009073,76","1009,07"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","140","609252,16","609,25"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","99","444149,20","444,15"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","71","333789,28","333,79"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","44","215723,20","215,72"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","35","168440,80","168,44"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","26","123398,00","123,40"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","18","85558,88","85,56"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","8","36419,68","36,42"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","9","45117,60","45,12"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3","15418,48","15,42"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","5","24702,48","24,70"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3","15956,16","15,96"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3","15732,64","15,73"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","2","10397,20","10,40"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","3","12892,88","12,89"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1","5335,44","5,34"
"2016","42-Ap Tempo Contrib Lops","40 Anos e Mais","Masculino","Urbana","1","5189,36","5,19"
"2016","42-Ap Tempo Contrib Lops","{ñ class}","Masculino","Urbana","1","5189,36","5,19"
"2016","42-Ap Tempo Contrib Lops","Ignorado","Masculino","Urbana","1552","3422068,32","3422,07"
"2016","42-Ap Tempo Contrib Lops","30 Anos","Masculino","Rural","3","3672,24","3,67"
"2016","42-Ap Tempo Contrib Lops","31 Anos","Masculino","Rural","4","4402,64","4,40"
"2016","42-Ap Tempo Contrib Lops","32 Anos","Masculino","Rural","7","6810,32","6,81"
"2016","42-Ap Tempo Contrib Lops","33 Anos","Masculino","Rural","46","44125,84","44,13"
